# dpkg package snapshot from the Family A experiment container
# architecture=arm64
adduser	3.137ubuntu1
libxml2-utils	2.9.14+dfsg-1.3ubuntu3.8
libxml2:arm64	2.9.14+dfsg-1.3ubuntu3.8
libxmlb2:arm64	0.3.24-1~ubuntu0.24.04.1
libxmu6:arm64	2:1.1.3-3build2
libxnvctrl0:arm64	510.47.03-0ubuntu4.24.04.1
libxpm4:arm64	1:3.5.17-1build2
libxrandr2:arm64	2:1.5.2-2build1
libxrender1:arm64	1:0.9.10-1.1build1
libxshmfence1:arm64	1.3-1build5
libxslt1.1:arm64	1.1.39-0exp1ubuntu0.24.04.3
libxss1:arm64	1:1.2.3-1build3
libxstring-perl:arm64	0.005-2build3
libxt6t64:arm64	1:1.2.1-1.2build1
libxtables12:arm64	1.8.10-3ubuntu2
libxtst6:arm64	2:1.2.3-1.1build1
libxv1:arm64	2:1.0.11-1.1build1
libxvidcore4:arm64	2:1.3.7-1build1
libxxf86vm1:arm64	1:1.1.4-1build4
libxxhash0:arm64	0.8.2-2build1
libyajl2:arm64	2.1.0-5build1
libyaml-0-2:arm64	0.2.5-1build1
libyaml-cpp-dev:arm64	0.8.0+dfsg-6build1
libyaml-cpp0.8:arm64	0.8.0+dfsg-6build1
libyaml-dev:arm64	0.2.5-1build1
libzbar0t64:arm64	0.23.93-4build3
libzimg2:arm64	3.0.5+ds1-1build1
libzip-dev:arm64	1.7.3-1.1ubuntu2
libzip4t64:arm64	1.7.3-1.1ubuntu2
libzix-0-0:arm64	0.4.2-2build1
libzmq3-dev:arm64	4.3.5-1build2
libzmq5:arm64	4.3.5-1build2
libzstd-dev:arm64	1.5.5+dfsg2-2build1.1
libzstd1:arm64	1.5.5+dfsg2-2build1.1
libzvbi-common	0.2.42-2
libzvbi0t64:arm64	0.2.42-2
libzxing3:arm64	2.2.1-3
libzzip-0-13t64:arm64	0.13.72+dfsg.1-1.2build1
linux-libc-dev:arm64	6.8.0-124.124
locales	2.39-0ubuntu8.7
login	1:4.13+dfsg1-4ubuntu3.2
logsave	1.47.0-2.4~exp1ubuntu4.1
lsb-release	12.0-2
lto-disabled-list	47
lttng-tools	2.13.11-2.1build4
m4	1.4.19-4build1
make	4.3-4.1build2
mawk	1.3.4.20240123-1build1
media-types	10.1.0
mercurial	6.7.2-1ubuntu2.2
mercurial-common	6.7.2-1ubuntu2.2
mesa-libgallium:arm64	25.2.8-0ubuntu0.24.04.2
mount	2.39.3-9ubuntu6.5
mysql-common	5.8+1.1.0build1
nano	7.2-2ubuntu0.2
ncurses-base	6.4+20240113-1ubuntu2
ncurses-bin	6.4+20240113-1ubuntu2
net-tools	2.10-0.1ubuntu4.4
netbase	6.4
ninja-build	1.11.1-2
ocl-icd-libopencl1:arm64	2.3.2-1build1
openssl	3.0.13-0ubuntu3.11
packagekit	1.2.8-2ubuntu1.5
passwd	1:4.13+dfsg1-4ubuntu3.2
patch	2.7.6-7build3
perl	5.38.2-3.2ubuntu0.2
perl-base	5.38.2-3.2ubuntu0.2
perl-modules-5.38	5.38.2-3.2ubuntu0.2
pinentry-curses	1.2.1-3ubuntu5
pkg-config:arm64	1.8.1-2build1
pkgconf-bin	1.8.1-2build1
pkgconf:arm64	1.8.1-2build1
polkitd	124-2ubuntu1.24.04.3
procps	2:4.0.4-4ubuntu3.2
proj-data	9.4.0-1build2
protobuf-compiler	3.21.12-8.2ubuntu0.3
psmisc	23.7-1build1
pybind11-dev	2.11.1-2
pydocstyle	6.3.0-1.1
python-apt-common	2.7.7ubuntu5.2
python-is-python3	3.11.4-1
python3	3.12.3-0ubuntu2.1
python3-apt	2.7.7ubuntu5.2
python3-argcomplete	3.1.4-1ubuntu0.1
python3-blinker	1.7.0-1
python3-bloom	0.14.3+upstream-1
python3-breezy	3.3.5-6build2
python3-catkin-pkg	1.1.0-101
python3-catkin-pkg-modules	1.1.0-2
python3-cffi-backend:arm64	1.16.0-2build1
python3-colcon-argcomplete	0.3.3+upstream-1
python3-colcon-bash	0.5.0-100
python3-colcon-cd	0.2.1-100
python3-colcon-cmake	0.2.29-100
python3-colcon-common-extensions	0.3.0-100
python3-colcon-core	0.20.1+upstream-1
python3-colcon-defaults	0.2.9+upstream-1
python3-colcon-devtools	0.3.0-100
python3-colcon-library-path	0.2.1-100
python3-colcon-metadata	0.2.5-100
python3-colcon-mixin	0.2.3-100
python3-colcon-notification	0.3.1+upstream-1
python3-colcon-output	0.2.14+upstream-1
python3-colcon-package-information	0.4.1+upstream-1
python3-colcon-package-selection	0.2.10-100
python3-colcon-parallel-executor	0.3.0-100
python3-colcon-pkg-config	0.1.0-100
python3-colcon-powershell	0.5.0+upstream-1
python3-colcon-python-setup-py	0.2.9-100
python3-colcon-recursive-crawl	0.2.3-100
python3-colcon-ros	0.5.0+upstream-1
python3-colcon-test-result	0.3.8-100
python3-colcon-zsh	0.5.0-100
python3-configobj	5.0.8-3
python3-cryptography	41.0.7-4ubuntu0.4
python3-dateutil	2.8.2-3ubuntu1
python3-dbus	1.3.2-5build3
python3-dev	3.12.3-0ubuntu2.1
python3-distlib	0.3.8-1
python3-distro	1.9.0-1
python3-docutils	0.20.1+dfsg-3
python3-dulwich	0.21.6-1build2
python3-empy	3.3.4-2
python3-fastbencode	0.2-1build2
python3-flake8	7.0.0-1
python3-flake8-builtins	2.1.0-1
python3-flake8-comprehensions	3.14.0-1
python3-flake8-docstrings	1.6.0-2
python3-flake8-import-order	0.18.2-2
python3-flake8-quotes	3.4.0-1
python3-gi	3.48.2-1
python3-gz-math7	7.6.0-1~noble
python3-gz-msgs10	10.3.2-1~noble
python3-gz-sim8	8.14.0-1~noble
python3-gz-transport13	13.5.0-1~noble
python3-httplib2	0.20.4-3
python3-importlib-metadata	4.12.0-1
python3-iniconfig	1.1.1-2
python3-jwt	2.7.0-1ubuntu0.1
python3-lark	1.1.9-1
python3-launchpadlib	1.11.0-6
python3-lazr.restfulclient	0.14.6-1
python3-lazr.uri	1.0.6-3
python3-lxml:arm64	5.2.1-1
python3-mccabe	0.7.0-1
python3-merge3	0.0.8-1
python3-minimal	3.12.3-0ubuntu2.1
python3-more-itertools	10.2.0-1
python3-notify2	0.3-5
python3-numpy	1:1.26.4+ds-6ubuntu1
python3-oauthlib	3.2.2-1
python3-packaging	24.0-1
python3-patiencediff	0.2.13-1build2
python3-pip	24.0+dfsg-1ubuntu1.3
python3-pip-whl	24.0+dfsg-1ubuntu1.3
python3-pkg-resources	68.1.2-2ubuntu1.2
python3-pluggy	1.4.0-1
python3-protobuf	3.21.12-8.2ubuntu0.3
python3-psutil	5.9.8-2build2
python3-pybind11	2.11.1-2
python3-pycodestyle	2.11.1-1
python3-pydocstyle	6.3.0-1.1
python3-pyflakes	3.2.0-1
python3-pygments	2.17.2+dfsg-1
python3-pykdl:arm64	1.5.1-4build1
python3-pyparsing	3.1.1-1
python3-pytest	7.4.4-1
python3-roman	3.3-3
python3-rosdep	0.26.0-1
python3-rosdep-modules	0.26.0-1
python3-rosdistro	1.0.1-100
python3-rosdistro-modules	1.0.1-1
python3-rospkg-modules	1.6.1-1
python3-sdformat14	14.8.0-1~noble
python3-setuptools	68.1.2-2ubuntu1.2
python3-setuptools-whl	68.1.2-2ubuntu1.2
python3-six	1.16.0-4
python3-snowballstemmer	2.2.0-4build1
python3-software-properties	0.99.49.4
python3-tzlocal	5.2-1.1
python3-urllib3	2.0.7-1ubuntu0.7
python3-vcstool	0.3.0-1
python3-vcstools	0.1.42-1
python3-venv	3.12.3-0ubuntu2.1
python3-wadllib	1.3.6-5
python3-wheel	0.42.0-2
python3-yaml	6.0.1-2build2
python3-zipp	1.0.0-6ubuntu0.1
python3.12	3.12.3-1ubuntu0.13
python3.12-dev	3.12.3-1ubuntu0.13
python3.12-minimal	3.12.3-1ubuntu0.13
python3.12-venv	3.12.3-1ubuntu0.13
qml-module-qt-labs-folderlistmodel:arm64	5.15.13+dfsg-1ubuntu0.1
qml-module-qt-labs-platform:arm64	5.15.13+dfsg-1
qml-module-qt-labs-settings:arm64	5.15.13+dfsg-1ubuntu0.1
qml-module-qtcharts:arm64	5.15.13-1
qml-module-qtgraphicaleffects:arm64	5.15.13-1
qml-module-qtqml-models2:arm64	5.15.13+dfsg-1ubuntu0.1
qml-module-qtqml:arm64	5.15.13+dfsg-1ubuntu0.1
qml-module-qtquick-controls2:arm64	5.15.13+dfsg-1
qml-module-qtquick-controls:arm64	5.15.13-1
qml-module-qtquick-dialogs:arm64	5.15.13-1
qml-module-qtquick-layouts:arm64	5.15.13+dfsg-1ubuntu0.1
qml-module-qtquick-privatewidgets:arm64	5.15.13-1
qml-module-qtquick-templates2:arm64	5.15.13+dfsg-1
qml-module-qtquick-window2:arm64	5.15.13+dfsg-1ubuntu0.1
qml-module-qtquick2:arm64	5.15.13+dfsg-1ubuntu0.1
qt5-qmake-bin	5.15.13+dfsg-1ubuntu1
qt5-qmake:arm64	5.15.13+dfsg-1ubuntu1
qt5-qmltooling-plugins:arm64	5.15.13+dfsg-1ubuntu0.1
qtbase5-dev-tools	5.15.13+dfsg-1ubuntu1
qtbase5-dev:arm64	5.15.13+dfsg-1ubuntu1
qtchooser	66-2build2
qtdeclarative5-dev-tools	5.15.13+dfsg-1ubuntu0.1
qtdeclarative5-dev:arm64	5.15.13+dfsg-1ubuntu0.1
qtquickcontrols2-5-dev:arm64	5.15.13+dfsg-1
rake	13.0.6-3
readline-common	8.2-4build1
ros-build-essential	1.0.1
ros-dev-tools	1.0.1
ros-jazzy-action-msgs	2.0.4-1noble.20260612.052535
ros-jazzy-actionlib-msgs	5.3.8-1noble.20260612.053838
ros-jazzy-ament-cmake	2.5.6-2noble.20260305.203904
ros-jazzy-ament-cmake-auto	2.5.6-2noble.20260305.211009
ros-jazzy-ament-cmake-copyright	0.17.5-1noble.20260411.113359
ros-jazzy-ament-cmake-core	2.5.6-2noble.20260224.191051
ros-jazzy-ament-cmake-cppcheck	0.17.5-1noble.20260410.225507
ros-jazzy-ament-cmake-cpplint	0.17.5-1noble.20260410.225517
ros-jazzy-ament-cmake-export-definitions	2.5.6-2noble.20260225.111647
ros-jazzy-ament-cmake-export-dependencies	2.5.6-2noble.20260225.121204
ros-jazzy-ament-cmake-export-include-directories	2.5.6-2noble.20260305.195340
ros-jazzy-ament-cmake-export-interfaces	2.5.6-2noble.20260225.115659
ros-jazzy-ament-cmake-export-libraries	2.5.6-2noble.20260225.114045
ros-jazzy-ament-cmake-export-link-flags	2.5.6-2noble.20260305.195440
ros-jazzy-ament-cmake-export-targets	2.5.6-2noble.20260225.115837
ros-jazzy-ament-cmake-flake8	0.17.5-1noble.20260411.114519
ros-jazzy-ament-cmake-gen-version-h	2.5.6-2noble.20260225.114201
ros-jazzy-ament-cmake-gmock	2.5.6-2noble.20260225.232840
ros-jazzy-ament-cmake-gtest	2.5.6-2noble.20260225.230858
ros-jazzy-ament-cmake-include-directories	2.5.6-2noble.20260225.114255
ros-jazzy-ament-cmake-libraries	2.5.6-2noble.20260225.115526
ros-jazzy-ament-cmake-lint-cmake	0.17.5-1noble.20260411.112818
ros-jazzy-ament-cmake-pep257	0.17.5-1noble.20260411.115523
ros-jazzy-ament-cmake-pytest	2.5.6-2noble.20260225.124454
ros-jazzy-ament-cmake-python	2.5.6-2noble.20260225.115526
ros-jazzy-ament-cmake-ros	0.12.1-1noble.20260603.145943
ros-jazzy-ament-cmake-target-dependencies	2.5.6-2noble.20260225.121314
ros-jazzy-ament-cmake-test	2.5.6-2noble.20260225.121319
ros-jazzy-ament-cmake-uncrustify	0.17.5-1noble.20260411.113331
ros-jazzy-ament-cmake-version	2.5.6-2noble.20260225.115526
ros-jazzy-ament-cmake-xmllint	0.17.5-1noble.20260411.115523
ros-jazzy-ament-copyright	0.17.5-1noble.20260410.225542
ros-jazzy-ament-cppcheck	0.17.5-1noble.20260410.080852
ros-jazzy-ament-cpplint	0.17.5-1noble.20260410.080931
ros-jazzy-ament-flake8	0.17.5-1noble.20260411.112228
ros-jazzy-ament-index-cpp	1.8.4-1noble.20260519.010814
ros-jazzy-ament-index-python	1.8.4-1noble.20260519.010838
ros-jazzy-ament-lint	0.17.5-1noble.20260410.080953
ros-jazzy-ament-lint-auto	0.17.5-1noble.20260410.081016
ros-jazzy-ament-lint-cmake	0.17.5-1noble.20260410.125655
ros-jazzy-ament-lint-common	0.17.5-1noble.20260411.120318
ros-jazzy-ament-package	0.16.5-1noble.20260121.175232
ros-jazzy-ament-pep257	0.17.5-1noble.20260411.112251
ros-jazzy-ament-uncrustify	0.17.5-1noble.20260410.225047
ros-jazzy-ament-xmllint	0.17.5-1noble.20260411.112313
ros-jazzy-builtin-interfaces	2.0.4-1noble.20260612.051853
ros-jazzy-class-loader	2.7.1-1noble.20260603.150816
ros-jazzy-common-interfaces	5.3.8-1noble.20260612.090713
ros-jazzy-composition-interfaces	2.0.4-1noble.20260612.092230
ros-jazzy-console-bridge-vendor	1.7.2-1noble.20260603.145621
ros-jazzy-diagnostic-msgs	5.3.8-1noble.20260612.081536
ros-jazzy-domain-coordinator	0.12.1-1noble.20260603.145652
ros-jazzy-eigen3-cmake-module	0.3.1-1noble.20260603.145848
ros-jazzy-fastcdr	2.2.7-1noble.20260225.225058
ros-jazzy-fastrtps	2.14.6-1noble.20260303.223942
ros-jazzy-fastrtps-cmake-module	3.6.4-1noble.20260603.150028
ros-jazzy-foonathan-memory-vendor	1.3.1-3noble.20260225.225339
ros-jazzy-geometry-msgs	5.3.8-1noble.20260612.060310
ros-jazzy-geometry2	0.36.21-1noble.20260614.080307
ros-jazzy-gmock-vendor	1.14.9000-2noble.20260225.231553
ros-jazzy-gtest-vendor	1.14.9000-2noble.20260225.225707
ros-jazzy-kdl-parser	2.11.0-3noble.20260604.174910
ros-jazzy-keyboard-handler	0.3.2-1noble.20260305.214544
ros-jazzy-launch	3.4.11-1noble.20260603.145505
ros-jazzy-launch-ros	0.26.12-1noble.20260612.133411
ros-jazzy-launch-testing	3.4.11-1noble.20260603.145921
ros-jazzy-launch-testing-ament-cmake	3.4.11-1noble.20260603.150105
ros-jazzy-launch-testing-ros	0.26.12-1noble.20260612.161624
ros-jazzy-launch-xml	3.4.11-1noble.20260603.145746
ros-jazzy-launch-yaml	3.4.11-1noble.20260603.145754
ros-jazzy-liblz4-vendor	0.26.11-1noble.20260603.145530
ros-jazzy-libstatistics-collector	1.7.4-1noble.20260612.095552
ros-jazzy-libyaml-vendor	1.6.4-2noble.20260603.145652
ros-jazzy-lifecycle-msgs	2.0.4-1noble.20260612.060410
ros-jazzy-mcap-vendor	0.26.11-1noble.20260604.093033
ros-jazzy-message-filters	4.11.17-1noble.20260614.050915
ros-jazzy-nav-msgs	5.3.8-1noble.20260612.082120
ros-jazzy-orocos-kdl-vendor	0.5.2-1noble.20260603.150050
ros-jazzy-osrf-pycommon	2.1.7-1noble.20260305.201653
ros-jazzy-pluginlib	5.4.5-1noble.20260604.172545
ros-jazzy-pybind11-vendor	3.1.3-1noble.20260305.220146
ros-jazzy-python-cmake-module	0.11.1-2noble.20260305.220219
ros-jazzy-python-orocos-kdl-vendor	0.5.2-1noble.20260603.150415
ros-jazzy-rcl	9.2.11-1noble.20260612.094928
ros-jazzy-rcl-action	9.2.11-1noble.20260612.095238
ros-jazzy-rcl-interfaces	2.0.4-1noble.20260612.091447
ros-jazzy-rcl-lifecycle	9.2.11-1noble.20260612.095339
ros-jazzy-rcl-logging-interface	3.1.1-1noble.20260604.171824
ros-jazzy-rcl-logging-spdlog	3.1.1-1noble.20260604.172137
ros-jazzy-rcl-yaml-param-parser	9.2.11-1noble.20260612.050815
ros-jazzy-rclcpp	28.1.21-1noble.20260612.095833
ros-jazzy-rclcpp-action	28.1.21-1noble.20260612.100837
ros-jazzy-rclcpp-components	28.1.21-1noble.20260612.102635
ros-jazzy-rclcpp-lifecycle	28.1.21-1noble.20260612.120153
ros-jazzy-rclpy	7.1.11-1noble.20260612.095634
ros-jazzy-rcpputils	2.11.4-1noble.20260603.150554
ros-jazzy-rcutils	6.7.6-1noble.20260603.150149
ros-jazzy-rmw	7.3.3-1noble.20260612.050446
ros-jazzy-rmw-dds-common	3.1.1-1noble.20260612.091532
ros-jazzy-rmw-fastrtps-cpp	8.4.4-1noble.20260612.092346
ros-jazzy-rmw-fastrtps-shared-cpp	8.4.4-1noble.20260612.091855
ros-jazzy-rmw-implementation	2.15.6-1noble.20260612.094512
ros-jazzy-rmw-implementation-cmake	7.3.3-1noble.20260305.221018
ros-jazzy-robot-state-publisher	3.3.4-1noble.20260614.055403
ros-jazzy-ros-base	0.11.0-1noble.20260614.091815
ros-jazzy-ros-core	0.11.0-1noble.20260612.194005
ros-jazzy-ros-environment	4.2.1-1noble.20260225.120022
ros-jazzy-ros-workspace	1.0.3-7noble.20260224.192101
ros-jazzy-ros2action	0.32.10-1noble.20260612.162216
ros-jazzy-ros2bag	0.26.11-1noble.20260612.202425
ros-jazzy-ros2cli	0.32.10-1noble.20260612.161709
ros-jazzy-ros2cli-common-extensions	0.3.1-1noble.20260612.193901
ros-jazzy-ros2component	0.32.10-1noble.20260612.190231
ros-jazzy-ros2doctor	0.32.10-1noble.20260612.162257
ros-jazzy-ros2interface	0.32.10-1noble.20260612.162016
ros-jazzy-ros2launch	0.26.12-1noble.20260612.190450
ros-jazzy-ros2lifecycle	0.32.10-1noble.20260612.162505
ros-jazzy-ros2multicast	0.32.10-1noble.20260612.190105
ros-jazzy-ros2node	0.32.10-1noble.20260612.162347
ros-jazzy-ros2param	0.32.10-1noble.20260612.162446
ros-jazzy-ros2pkg	0.32.10-1noble.20260612.190052
ros-jazzy-ros2plugin	5.4.5-1noble.20260612.190441
ros-jazzy-ros2run	0.32.10-1noble.20260612.190902
ros-jazzy-ros2service	0.32.10-1noble.20260612.162300
ros-jazzy-ros2topic	0.32.10-1noble.20260612.162212
ros-jazzy-rosbag2	0.26.11-1noble.20260612.202546
ros-jazzy-rosbag2-compression	0.26.11-1noble.20260612.173908
ros-jazzy-rosbag2-compression-zstd	0.26.11-1noble.20260612.202148
ros-jazzy-rosbag2-cpp	0.26.11-1noble.20260612.123737
ros-jazzy-rosbag2-interfaces	0.26.11-1noble.20260612.053417
ros-jazzy-rosbag2-py	0.26.11-1noble.20260612.175053
ros-jazzy-rosbag2-storage	0.26.11-1noble.20260612.123349
ros-jazzy-rosbag2-storage-default-plugins	0.26.11-1noble.20260612.202209
ros-jazzy-rosbag2-storage-mcap	0.26.11-1noble.20260612.173921
ros-jazzy-rosbag2-storage-sqlite3	0.26.11-1noble.20260612.174102
ros-jazzy-rosbag2-transport	0.26.11-1noble.20260612.174257
ros-jazzy-rosgraph-msgs	2.0.4-1noble.20260612.091956
ros-jazzy-rosidl-adapter	4.6.9-1noble.20260612.045318
ros-jazzy-rosidl-cli	4.6.9-1noble.20260612.045056
ros-jazzy-rosidl-cmake	4.6.9-1noble.20260612.050232
ros-jazzy-rosidl-core-generators	0.2.1-1noble.20260612.051523
ros-jazzy-rosidl-core-runtime	0.2.1-1noble.20260612.051518
ros-jazzy-rosidl-default-generators	1.6.1-1noble.20260612.052930
ros-jazzy-rosidl-default-runtime	1.6.1-1noble.20260612.052928
ros-jazzy-rosidl-dynamic-typesupport	0.1.2-3noble.20260612.050219
ros-jazzy-rosidl-dynamic-typesupport-fastrtps	0.1.0-3noble.20260612.050502
ros-jazzy-rosidl-generator-c	4.6.9-1noble.20260612.050445
ros-jazzy-rosidl-generator-cpp	4.6.9-1noble.20260612.050559
ros-jazzy-rosidl-generator-py	0.22.2-1noble.20260612.051150
ros-jazzy-rosidl-generator-rs	0.4.12-1noble.20260612.051152
ros-jazzy-rosidl-generator-type-description	4.6.9-1noble.20260612.050054
ros-jazzy-rosidl-parser	4.6.9-1noble.20260612.045834
ros-jazzy-rosidl-pycommon	4.6.9-1noble.20260612.050023
ros-jazzy-rosidl-runtime-c	4.6.9-1noble.20260612.045845
ros-jazzy-rosidl-runtime-cpp	4.6.9-1noble.20260612.050208
ros-jazzy-rosidl-runtime-py	0.13.2-1noble.20260612.050023
ros-jazzy-rosidl-typesupport-c	3.2.3-1noble.20260612.050932
ros-jazzy-rosidl-typesupport-cpp	3.2.3-1noble.20260612.051258
ros-jazzy-rosidl-typesupport-fastrtps-c	3.6.4-1noble.20260612.051041
ros-jazzy-rosidl-typesupport-fastrtps-cpp	3.6.4-1noble.20260612.050817
ros-jazzy-rosidl-typesupport-interface	4.6.9-1noble.20260612.045115
ros-jazzy-rosidl-typesupport-introspection-c	4.6.9-1noble.20260612.050703
ros-jazzy-rosidl-typesupport-introspection-cpp	4.6.9-1noble.20260612.050922
ros-jazzy-rpyutils	0.4.2-1noble.20260305.205337
ros-jazzy-sensor-msgs	5.3.8-1noble.20260612.082718
ros-jazzy-sensor-msgs-py	5.3.8-1noble.20260612.091811
ros-jazzy-service-msgs	2.0.4-1noble.20260612.052205
ros-jazzy-shape-msgs	5.3.8-1noble.20260612.085104
ros-jazzy-spdlog-vendor	1.6.2-1noble.20260603.151440
ros-jazzy-sqlite3-vendor	0.26.11-1noble.20260604.090944
ros-jazzy-sros2	0.13.6-1noble.20260612.162423
ros-jazzy-sros2-cmake	0.13.6-1noble.20260612.190641
ros-jazzy-statistics-msgs	2.0.4-1noble.20260612.053420
ros-jazzy-std-msgs	5.3.8-1noble.20260612.053429
ros-jazzy-std-srvs	5.3.8-1noble.20260612.090547
ros-jazzy-stereo-msgs	5.3.8-1noble.20260612.084934
ros-jazzy-tf2	0.36.21-1noble.20260612.080352
ros-jazzy-tf2-bullet	0.36.21-1noble.20260614.055818
ros-jazzy-tf2-eigen	0.36.21-1noble.20260614.055857
ros-jazzy-tf2-eigen-kdl	0.36.21-1noble.20260612.093812
ros-jazzy-tf2-geometry-msgs	0.36.21-1noble.20260614.055959
ros-jazzy-tf2-kdl	0.36.21-1noble.20260614.060020
ros-jazzy-tf2-msgs	0.36.21-1noble.20260612.082742
ros-jazzy-tf2-py	0.36.21-1noble.20260612.100533
ros-jazzy-tf2-ros	0.36.21-1noble.20260614.051508
ros-jazzy-tf2-ros-py	0.36.21-1noble.20260612.100802
ros-jazzy-tf2-sensor-msgs	0.36.21-1noble.20260614.060022
ros-jazzy-tf2-tools	0.36.21-1noble.20260612.154248
ros-jazzy-tinyxml2-vendor	0.9.2-1noble.20260305.223118
ros-jazzy-tracetools	8.2.6-1noble.20260604.091022
ros-jazzy-trajectory-msgs	5.3.8-1noble.20260612.082940
ros-jazzy-type-description-interfaces	2.0.4-1noble.20260612.052559
ros-jazzy-uncrustify-vendor	3.0.1-1noble.20260305.223611
ros-jazzy-unique-identifier-msgs	2.5.1-1noble.20260612.051815
ros-jazzy-urdf	2.10.1-2noble.20260604.174740
ros-jazzy-urdf-parser-plugin	2.10.1-2noble.20260604.092949
ros-jazzy-urdfdom	4.0.2-1noble.20260604.093156
ros-jazzy-urdfdom-headers	1.1.3-1noble.20260604.092803
ros-jazzy-visualization-msgs	5.3.8-1noble.20260612.083755
ros-jazzy-yaml-cpp-vendor	9.0.1-1noble.20260305.224129
ros-jazzy-zstd-vendor	0.26.11-1noble.20260604.092801
rpcsvc-proto	1.4.2-0ubuntu7
rsync	3.2.7-1ubuntu1.5
ruby	1:3.2~ubuntu1
ruby-net-telnet	0.2.0-1
ruby-rubygems	3.4.20-1
ruby-sdbm:arm64	1.0.0-5build4
ruby-webrick	1.8.1-1ubuntu0.2
ruby-xmlrpc	0.3.2-2
ruby3.2	3.2.3-1ubuntu0.24.04.7
rubygems-integration	1.18
sdformat14-sdf	14.9.0-1~noble
sed	4.9-2ubuntu0.24.04.1
sensible-utils	0.0.22
session-migration	0.3.9build1
sgml-base	1.31
shared-mime-info	2.4-4
shellcheck	0.9.0-1
software-properties-common	0.99.49.4
subversion	1.14.3-1build4
sudo	1.9.15p5-3ubuntu5.24.04.2
systemd	255.4-1ubuntu8.16
systemd-dev	255.4-1ubuntu8.16
systemd-sysv	255.4-1ubuntu8.16
sysvinit-utils	3.08-6ubuntu3
tar	1.35+dfsg-3build1
timgm6mb-soundfont	1.3-5
tzdata	2026a-0ubuntu0.24.04.1
ubuntu-keyring	2023.11.28.1
ubuntu-mono	24.04-0ubuntu1
ucf	3.0043+nmu1
uncrustify	0.78.1+dfsg1-1
unixodbc-common	2.3.12-1ubuntu0.24.04.1
unixodbc-dev:arm64	2.3.12-1ubuntu0.24.04.1
unminimize	0.2.1
unzip	6.0-28ubuntu4.1
util-linux	2.39.3-9ubuntu6.5
uuid-dev:arm64	2.39.3-9ubuntu6.5
vim	2:9.1.0016-1ubuntu7.16
vim-common	2:9.1.0016-1ubuntu7.16
vim-runtime	2:9.1.0016-1ubuntu7.16
wget	1.21.4-1ubuntu4.1
x11-common	1:7.7+23ubuntu3
x11proto-dev	2023.2-1
xkb-data	2.41-2ubuntu1.1
xml-core	0.19
xorg-sgml-doctools	1:1.11-1.1
xtrans-dev	1.4.0-1
xz-utils	5.6.1+really5.4.5-1ubuntu0.3
zip	3.0-13ubuntu0.2
zlib1g-dev:arm64	1:1.3.dfsg-3.1ubuntu2.1
zlib1g:arm64	1:1.3.dfsg-3.1ubuntu2.1
